Date,p_AAN ,p_IBN ,p_MSFT ,p_SBUX ,p_WMT 
1/5/2015,30.5,11.88,46.325,39.94,85.65
1/6/2015,29.36,11.2,45.65,39.615,86.31
1/7/2015,30.25,11.45,46.23,40.59,88.6
1/8/2015,30.74,11.59,47.59,41.245,90.47
1/9/2015,30.37,11.55,47.19,39.895,89.35
1/12/2015,30.58,11.6,46.6,40.115,90.02
1/13/2015,30.27,11.42,46.355,40.435,89.31
1/14/2015,29.99,11.21,45.955,40.21,86.61
1/15/2015,29.19,12,45.48,39.79,87.38
1/16/2015,29.6,12.13,46.24,40.305,86.77
1/20/2015,29.64,12.26,46.39,40.6125,86.69
1/21/2015,30.97,12.31,45.92,40.645,86.64
1/22/2015,32.17,12.63,47.13,41.37,88.3
1/23/2015,32.38,12.7,47.18,44.11,88.51
1/26/2015,32.8,12.88,47.01,44.06,88.63
1/27/2015,32.51,12.98,42.66,44.17,87.53
1/28/2015,32.3,12.78,41.19,43.7825,86.82
1/29/2015,32.39,12.68,42.01,44.525,87.72
1/30/2015,31.66,12.01,40.4,43.765,84.98
2/2/2015,31.93,11.89,41.28,43.995,85.71
2/3/2015,31.35,11.56,41.6,44.245,86.19
2/4/2015,31.5,11.36,41.84,44.35,86.65
2/5/2015,31.22,11.36,42.45,44.82,87.28
2/6/2015,32.2,10.98,42.41,44.5,87.33
2/9/2015,31.73,10.86,42.36,44.41,85.91
2/10/2015,31.12,11.2,42.6,45.59,87.29
2/11/2015,30.98,11.32,42.38,45.395,86.34
2/12/2015,31.44,11.64,43.09,45.9125,85.89
2/13/2015,31.35,11.7,43.87,45.79,85.81
2/17/2015,30.9,11.62,43.58,46.015,85.96
2/18/2015,30.84,11.56,43.53,46.5,86.29
2/19/2015,30.8,11.22,43.5,46.585,83.52
2/20/2015,30.73,11.19,43.855,46.755,84.3
2/23/2015,30.34,10.98,44.15,46.79,84.6
2/24/2015,29.84,10.98,44.09,46.725,84.57
2/25/2015,29.7,11,43.99,47.13,83.57
2/26/2015,29.67,11.12,44.055,47.275,83.8
2/27/2015,29.81,11.65,43.85,46.7425,83.93
3/2/2015,29.73,11.77,43.88,47.1125,83.96
3/3/2015,29.11,11.68,43.28,47,83.37
3/4/2015,28.5,11.55,43.055,46.53,82.58
3/5/2015,28.05,11.59,43.11,46.815,83.57
3/6/2015,28.05,11.44,42.36,46.1075,82.59
3/9/2015,27.88,11.06,42.85,46.52,82.88
3/10/2015,28.04,10.91,42.03,46.09,82.07
3/11/2015,28.28,11.15,41.98,45.71,80.69
3/12/2015,28.55,11.39,41.02,46.69,81.9
3/13/2015,28.58,10.95,41.38,46.645,81.9
3/16/2015,28.49,10.91,41.56,47.0225,83.29
3/17/2015,28.17,10.98,41.695,47.1925,82.62
3/18/2015,28.25,11.17,42.5,47.92,82.53
3/19/2015,28.2,10.79,42.285,48.88,81.52
3/20/2015,28.23,10.77,42.88,48.73,83.24
3/23/2015,28.03,10.3,42.855,48.685,83.31
3/24/2015,29.04,10.24,42.9,48.9575,83.05
3/25/2015,28.08,10.06,41.46,47.885,81.32
3/26/2015,27.69,10.21,41.21,47.54,81.89
3/27/2015,27.73,10.17,40.97,47.535,81.35
3/30/2015,28.12,10.29,40.96,47.99,82.53
3/31/2015,28.31,10.36,40.655,47.35,82.25
4/1/2015,27.52,10.62,40.72,46.51,80.71
4/2/2015,27.86,10.69,40.29,47.195,80.73
4/6/2015,28.26,10.61,41.545,47.26,80.99
4/7/2015,28.08,10.43,41.53,47.035,80.5
4/8/2015,28.5,10.58,41.42,47.615,81.03
4/9/2015,28.8,10.41,41.48,47.96,80.84
4/10/2015,28.76,10.5,41.72,48.17,80.65
4/13/2015,28.92,10.49,41.76,48.5,80.29
4/14/2015,28.97,10.41,41.65,48.3,80.15
4/15/2015,29.18,10.44,42.255,48.14,79.74
4/16/2015,28.52,10.43,42.16,48.245,79.24
4/17/2015,28.24,10.27,41.615,47.62,77.88
4/20/2015,28.47,10.17,42.905,47.97,78.14
4/21/2015,28.54,10.18,42.635,48.37,78.03
4/22/2015,29.23,10.3,42.985,48.335,78.43
4/23/2015,29.37,10.29,43.34,49.43,79.18
4/24/2015,32.8,10.16,47.87,51.84,79.84
4/27/2015,33.64,10.19,48.03,50.87,79.37
4/28/2015,34.71,10.93,49.155,50.61,79.1
4/29/2015,34.4,10.94,49.06,50.65,77.88
4/30/2015,34,10.93,48.64,49.58,78.05
5/1/2015,34.67,10.82,48.655,50.29,78.6
5/4/2015,34.76,10.84,48.24,50.445,79.18
5/5/2015,34.26,10.67,47.6,49.405,78.13
5/6/2015,34.1,10.33,46.28,48.93,77.65
5/7/2015,34.58,10.31,46.7,49.35,78.03
5/8/2015,35.15,10.72,47.75,49.78,78.53
5/11/2015,35.47,10.78,47.37,49.5,78.1
5/12/2015,35.1,10.43,47.35,49.71,78.96
5/13/2015,35.1,10.56,47.625,49.59,78.16
5/14/2015,34.75,10.54,48.72,50.555,78.72
5/15/2015,35.51,10.51,48.295,50.8,79.24
5/18/2015,36.17,10.3,48.01,51.18,79.92
5/19/2015,36.24,10.52,47.58,51.42,76.43
5/20/2015,35.59,10.63,47.58,51.03,75.9
5/21/2015,36,10.48,47.42,51.33,76.11
5/22/2015,35.9,10.46,46.9,51.48,75.86
5/26/2015,35.4,10.32,46.59,50.84,74.9
5/27/2015,35.78,10.39,47.61,51.59,75.19
5/28/2015,35.15,10.54,47.45,51.81,74.84
5/29/2015,35.03,10.56,46.86,51.96,74.27
6/1/2015,34.05,10.56,47.23,52.22,74.73
6/2/2015,34.39,10.13,46.92,51.73,74.53
6/3/2015,34.92,9.64,46.85,52.12,74.89
6/4/2015,34.58,9.62,46.36,51.72,74.15
6/5/2015,34.03,9.55,46.14,52.19,73.06
6/8/2015,34.53,9.36,45.73,51.53,72.61
6/9/2015,34.19,9.37,45.65,51.54,72.47
6/10/2015,34.37,9.77,46.61,52.69,72.93
6/11/2015,34.5,9.68,46.44,52.49,72.94
6/12/2015,34.47,9.8,45.97,52.63,72.43
6/15/2015,34.28,9.66,45.475,52.27,71.93
6/16/2015,34.79,9.88,45.83,52.965,72.35
6/17/2015,34.69,10.13,45.97,53.24,72.73
6/18/2015,35.35,10.29,46.72,54.11,72.98
6/19/2015,35.31,10.28,46.1,53.93,72.74
6/22/2015,35.95,10.39,46.23,53.9,72.79
6/23/2015,36.85,10.39,45.91,54.115,72.57
6/24/2015,36.79,10.47,45.635,53.71,72.38
6/25/2015,36.63,10.52,45.65,54.07,71.86
6/26/2015,36.53,10.41,45.26,54.62,72.12
6/29/2015,36.23,10.19,44.37,53.55,71.42
6/30/2015,36.21,10.42,44.15,53.615,70.93
7/1/2015,36.14,10.37,44.445,53.89,71.88
7/2/2015,36.04,10.4,44.4,54.24,71.86
7/6/2015,35.99,10.4,44.39,54.305,72.53
7/7/2015,35.86,10.38,44.3,54.375,73.79
7/8/2015,35.41,10.03,44.24,53.39,73.06
7/9/2015,35.66,10.15,44.52,54.05,72.78
7/10/2015,36.51,10.47,44.61,54.57,73.12
7/13/2015,37.39,10.47,45.54,55.7,73.88
7/14/2015,37.21,10.33,45.62,55.75,73.79
7/15/2015,37.5,10.29,45.76,55.34,73.65
7/16/2015,37.43,10.41,46.66,55.74,73.83
7/17/2015,36.99,10.46,46.62,55.69,73.39
7/20/2015,36.67,10.34,46.92,56.21,73.1
7/21/2015,36.84,10.13,47.28,56.2,72.74
7/22/2015,37.61,10.24,45.54,56.69,73.16
7/23/2015,37.38,10.08,46.11,56.56,72.51
7/24/2015,34.93,9.73,45.94,57.29,71.58
7/27/2015,33.93,9.56,45.35,56.98,71.38
7/28/2015,34.86,9.47,45.34,57.14,72.1
7/29/2015,35.16,9.35,46.29,57.51,72.23
7/30/2015,35.84,9.6,46.88,58.06,72.16
7/31/2015,36.98,10.07,46.7,57.93,71.98
8/3/2015,36.96,10.38,46.81,58.19,72.18
8/4/2015,37.41,10.34,47.54,58.7,72.25
8/5/2015,37.55,10.31,47.58,59.01,73.51
8/6/2015,36.72,10.22,46.62,57.23,72.79
8/7/2015,36.68,10.14,46.74,57.2,71.25
8/10/2015,37.7,10.17,47.33,56.27,71.48
8/11/2015,37.26,9.9,46.41,56.35,71.93
8/12/2015,37.15,9.78,46.74,56.38,72.58
8/13/2015,37.17,9.67,46.73,56.85,72.11
8/14/2015,39.42,9.76,47,57.1,72.38
8/17/2015,39.29,9.8,47.32,57.74,71.91
8/18/2015,39.46,9.84,47.27,57.83,69.48
8/19/2015,39.19,9.73,46.61,57.59,68.57
8/20/2015,38.69,9.38,45.66,55.81,68.43
8/21/2015,37.82,9.09,43.07,52.84,66.54
8/24/2015,36.65,8.51,41.68,50.34,63.95
8/25/2015,36.18,8.68,40.47,51.09,63.1
8/26/2015,37.42,8.7,42.71,53.96,64.83
8/27/2015,37.37,8.85,43.9,55.95,66.08
8/28/2015,37.88,8.87,43.93,55.63,64.94
8/31/2015,37.65,8.72,43.52,54.71,64.73
9/1/2015,36.71,8.51,41.82,53.5,63.82
9/2/2015,37.16,8.56,43.36,55.26,64.44
9/3/2015,37.23,8.5,43.5,54.69,64.86
9/4/2015,38.02,8.25,42.61,54.28,63.89
9/8/2015,39.54,8.42,43.89,55.21,66.38
9/9/2015,39.18,8.39,43.07,54.69,65.12
9/10/2015,38.13,8.35,43.29,55.37,64.12
9/11/2015,38.27,8.28,43.48,56.53,64.65
9/14/2015,38.75,8.4,43.04,56.29,64.28
9/15/2015,38.85,8.47,43.98,56.91,64.32
9/16/2015,38.96,8.69,44.3,57.26,64.69
9/17/2015,39.15,8.81,44.25,57.28,64.47
9/18/2015,38.78,8.64,43.48,56.84,63.34
9/21/2015,38.12,8.66,44.11,57.54,63.72
9/22/2015,37.72,8.4,43.9,57.12,63.59
9/23/2015,37.58,8.39,43.87,57.79,63.72
9/24/2015,37.34,8.43,43.91,58.37,63.83
9/25/2015,37.43,8.47,43.94,57.99,63.78
9/28/2015,35.93,8.19,43.29,55.77,63.66
9/29/2015,35.46,8.3,43.44,55.72,63.78
9/30/2015,36.11,8.38,44.26,56.84,64.84
10/1/2015,36.32,8.57,44.61,57.48,64.27
10/2/2015,36.62,8.8,45.57,58.08,64.98
10/5/2015,37.62,9.12,46.63,59.04,65.87
10/6/2015,38.09,8.86,46.75,58.69,65.68
10/7/2015,38.75,9.02,46.8,58.78,66.36
10/8/2015,40.04,8.99,47.45,59.46,66.88
10/9/2015,40.33,9.14,47.11,60.07,66.69
10/12/2015,40.46,9.06,47,60.54,66.93
10/13/2015,39.43,8.88,46.89,60.16,66.73
10/14/2015,38.02,8.85,46.68,58.82,60.03
10/15/2015,38,9.07,47.01,59.69,59.33
10/16/2015,38.48,9.21,47.51,59.93,58.89
10/19/2015,38.43,9.05,47.62,60.97,58.85
10/20/2015,38.49,9.08,47.77,60.88,58.75
10/21/2015,37.99,8.94,47.2,60.53,58.64
10/22/2015,37.88,8.99,48.03,61.49,58.9
10/23/2015,36.89,9.13,52.87,62.61,58.3
10/26/2015,37.39,9.07,54.25,63.43,58.02
10/27/2015,34.17,8.95,53.69,62.71,57.48
10/28/2015,35.01,8.74,53.98,63.51,57.64
10/29/2015,33.55,8.66,53.36,62.5,57.96
10/30/2015,24.67,8.62,52.64,62.57,57.24
11/2/2015,25.39,8.74,53.24,62.24,57.61
11/3/2015,26.07,8.58,54.15,62.8,58.11
11/4/2015,26.07,8.49,54.4,61.96,58.37
11/5/2015,25.63,8.25,54.38,62.28,58.61
11/6/2015,25.14,8.19,54.92,61.97,58.78
11/9/2015,24.84,8.06,54.16,61.34,58.49
11/10/2015,25.1,7.93,53.51,62.18,58.68
11/11/2015,24.83,8.01,53.65,61.87,57.58
11/12/2015,24.36,7.88,53.32,61.07,56.95
11/13/2015,23.97,7.81,52.84,59.74,56.42
11/16/2015,24.1,8.06,53.765,60.68,57.87
11/17/2015,23.59,8.13,52.97,60.55,59.92
11/18/2015,23.76,8,53.85,61.8,60.93
11/19/2015,23.55,8.07,53.94,61.46,60.7
11/20/2015,23.7,8.08,54.19,61.99,60.07
11/23/2015,23.84,8.02,54.19,62.64,60.26
11/24/2015,24.62,8.2,54.25,61.96,59.92
11/25/2015,24.84,8.08,53.69,62.19,60.24
11/27/2015,24.68,8.15,53.93,62.18,59.89
11/30/2015,24.27,8.31,54.35,61.39,58.84
12/1/2015,24.5,8.37,55.22,61.37,58.99
12/2/2015,24.37,8.11,55.21,61.22,58.35
12/3/2015,24.15,7.98,54.2,59.55,59.04
12/4/2015,24.58,8.01,55.91,61.75,59.66
12/7/2015,23.58,7.91,55.81,61.89,60.5
12/8/2015,23.17,7.82,55.79,62.16,59.61
12/9/2015,22.57,7.78,54.98,61.18,59.13
12/10/2015,22.59,7.9,55.27,61.87,59.56
12/11/2015,22.26,7.3,54.06,59.82,59.36
12/14/2015,21.74,7.22,55.14,59.92,60.39
12/15/2015,22.45,7.27,55.2,59.98,59.64
12/16/2015,22.85,7.44,56.13,60.35,60.3
12/17/2015,22.2,7.44,55.7,59.515,58.98
12/18/2015,22.08,7.46,54.13,58.62,58.85
12/21/2015,22.72,7.63,54.83,59.54,59.55
12/22/2015,22.58,7.73,55.35,59.99,60.54
12/23/2015,22.94,7.86,55.82,60.34,61.09
12/24/2015,22.93,7.9,55.67,60.32,60.83
12/28/2015,22.56,7.93,55.95,60.19,60.75
12/29/2015,22.9,7.89,56.55,61.13,61.61
12/30/2015,22.55,7.78,56.31,60.82,61.68
12/31/2015,22.39,7.83,55.48,60.03,61.3
1/4/2016,22.68,7.64,54.8,58.26,61.46
1/5/2016,23.12,7.58,55.05,58.65,62.92
1/6/2016,21.37,7.34,54.05,58.13,63.55
1/7/2016,20.67,7.11,52.17,56.69,65.03
1/8/2016,20.33,7.13,52.33,56.63,63.54
1/11/2016,20.55,7.1,52.3,57.82,64.22
1/12/2016,22.7,6.98,52.78,59.46,63.62
1/13/2016,20.74,6.97,51.64,57.87,61.92
1/14/2016,21.02,6.96,53.11,58.98,63.06
1/15/2016,22.39,6.48,50.99,58,61.93
1/19/2016,22.47,6.61,50.56,58.55,62.56
1/20/2016,22.58,6.56,50.79,56.92,60.84
1/21/2016,22.83,6.77,50.48,59.03,61.88
1/22/2016,23.2,6.9,52.29,59.17,62.69
1/25/2016,21.96,6.92,51.79,57.71,63.45
1/26/2016,23.01,7.06,52.17,58.61,64
1/27/2016,22.83,7.02,51.22,57.63,63.95
1/28/2016,22.06,6.54,52.055,59.285,64.22
1/29/2016,22.88,6.65,55.09,60.77,66.36
2/1/2016,22.65,6.42,54.71,61.4,67.5
2/2/2016,21.2,6.02,53,60.695,66.86
2/3/2016,21.49,5.98,52.16,59.53,66.27
2/4/2016,21.46,6.11,52,58.29,66.42
2/5/2016,21.06,6.1,50.16,54.49,67
2/8/2016,21.34,5.9,49.41,54.14,66.9
2/9/2016,20.96,5.88,49.28,54.42,65.81
2/10/2016,21.71,5.85,49.71,55.14,65.79
2/11/2016,21.67,5.54,49.69,54.92,65.32
2/12/2016,22.08,5.46,50.5,55.86,66.18
2/16/2016,22.5,5.6,51.09,56.41,65.9
2/17/2016,23.44,5.52,52.42,57.63,66.11
2/18/2016,21.96,5.6,52.19,56.96,64.12
2/19/2016,22.03,5.65,51.82,57.67,64.66
2/22/2016,22.05,5.72,52.65,58.87,65.63
2/23/2016,21.95,5.44,51.18,58.46,66.48
2/24/2016,22.18,5.46,51.36,58.11,67.12
2/25/2016,22.81,5.18,52.1,58.75,68.04
2/26/2016,22.64,5.31,51.3,58.34,66.51
2/29/2016,22.99,5.67,50.88,58.21,66.34
3/1/2016,23.38,6.12,52.58,60.04,66.46
3/2/2016,22.98,6.32,52.95,59.56,66.21
3/3/2016,23.46,6.62,52.35,59.04,66.14
3/4/2016,23.47,6.51,52.03,58.7,66.78
3/7/2016,24.66,6.58,51.03,58,67.89
3/8/2016,23.76,6.23,51.65,57.6,68.04
3/9/2016,24.07,6.42,52.84,57.07,67.53
3/10/2016,23.53,6.27,52.05,57.52,67.41
3/11/2016,24.44,6.56,53.07,57.59,67.17
3/14/2016,23.78,6.66,53.17,58.65,67.36
3/15/2016,23.37,6.47,53.59,59.08,68.09
3/16/2016,23.74,6.69,54.35,59.67,67.99
3/17/2016,23.84,6.76,54.66,59.55,67.45
3/18/2016,24.32,6.95,53.49,59.7,66.95
3/21/2016,24.62,7,53.86,59.1,67.97
3/22/2016,24.34,6.91,54.07,59.38,67.87
3/23/2016,24.01,6.88,53.97,58.83,67.46
3/24/2016,23.87,6.87,54.21,58.36,68
3/28/2016,24.42,6.65,53.54,58.96,68.12
3/29/2016,24.35,6.84,54.71,59.55,68.03
3/30/2016,25.05,7.1,55.05,60.01,68.8
3/31/2016,25.1,7.16,55.23,59.7,68.49
4/1/2016,25.35,7.16,55.57,61.02,69.06
4/4/2016,26,7.07,55.43,60.25,69.1
4/5/2016,25.38,6.81,54.56,60.04,68.64
4/6/2016,25.94,6.77,55.12,60.83,69.04
4/7/2016,25.82,6.59,54.46,61.17,68.22
4/8/2016,26.34,6.69,54.42,61.04,68.06
4/11/2016,26.08,6.71,54.31,60.9,67.4
4/12/2016,26.13,7.09,54.65,59.5,68.8
4/13/2016,27.47,7.42,55.35,60.21,69.15
4/14/2016,26.98,7.34,55.36,60.13,68.8
4/15/2016,27.07,7.4,55.65,60.51,69.06
4/18/2016,26.94,7.26,56.46,60.89,69.86
4/19/2016,26.64,7.35,56.39,60.9,69.77
4/20/2016,26.54,7.36,55.59,60.9,69.21
4/21/2016,26.2,7.85,55.78,60.64,68.47
4/22/2016,26.54,7.78,51.78,57.68,68.72
4/25/2016,25.99,7.59,52.11,57.77,69.47
4/26/2016,26.68,7.59,51.44,57.72,69.3
4/27/2016,26.68,7.48,50.94,56.9,69.42
4/28/2016,25.5,7.34,49.9,56.42,68.91
4/29/2016,26.21,7.05,49.87,56.23,66.87
5/2/2016,26.49,6.78,50.61,57.36,67.59
5/3/2016,26.11,6.47,49.78,56.25,67
5/4/2016,25.65,6.38,49.87,56.39,67.19
5/5/2016,25.36,6.49,49.94,56.25,67.21
5/6/2016,25.54,6.63,50.39,56.31,68.25
5/9/2016,25.59,6.73,50.07,56.64,68.95
5/10/2016,25.59,6.9,51.02,57.49,68.79
5/11/2016,24.61,7.04,51.05,56.23,66.41
5/12/2016,24.76,6.99,51.51,56.3,66.85
5/13/2016,24.1,6.74,51.08,55.82,64.94
5/16/2016,24.14,6.83,51.83,55.53,66.02
5/17/2016,23.81,6.78,50.51,54.88,65.1
5/18/2016,23.41,6.87,50.81,54.8,63.15
5/19/2016,23.78,6.62,50.32,54.55,69.2
5/20/2016,23.67,6.65,50.62,54.62,69.86
5/23/2016,23.78,6.69,50.03,54.6,69.5
5/24/2016,24.17,6.73,51.59,55.44,70.24
5/25/2016,24.47,7.06,52.12,55.15,70.48
5/26/2016,24.57,7.1,51.89,55.29,70.85
5/27/2016,25.02,7.18,52.32,55.15,70.75
5/31/2016,25.1,7.19,53,54.89,70.78
6/1/2016,25.1,7.11,52.85,54.82,70.5
6/2/2016,24.96,7.17,52.48,54.62,70.95
6/3/2016,25.06,7.22,51.79,54.61,70.87
6/6/2016,24.79,7.28,52.13,55.59,71.05
6/7/2016,24.93,7.67,52.1,55.3,71.03
6/8/2016,25.7,7.8,52.04,55.22,71.28
6/9/2016,24.69,7.65,51.62,55.58,71.09
6/10/2016,23.7,7.38,51.48,54.865,71.14
6/13/2016,23,7.25,50.14,55.04,70.53
6/14/2016,22.53,7.04,49.83,55.57,70.95
6/15/2016,22.54,7.27,49.69,55.35,71.12
6/16/2016,22.51,7.13,50.39,55.53,71.3
6/17/2016,22.71,7.19,50.13,55.31,70.95
6/20/2016,22.82,7.14,50.07,55.38,71.1
6/21/2016,22.24,7.12,51.19,55.81,71.46
6/22/2016,21.98,7.1,50.99,55.61,71.75
6/23/2016,22.48,7.38,51.91,56.13,72.1
6/24/2016,21.73,6.85,49.83,54.68,71.96
6/27/2016,21.1,6.65,48.43,53.69,71.5
6/28/2016,21.19,6.9,49.44,54.85,71.51
6/29/2016,22.04,7.1,50.54,56.74,72.46
6/30/2016,21.89,7.18,51.17,57.12,73.02
7/1/2016,22.38,7.23,51.16,56.99,72.81
7/5/2016,22.17,7.25,51.17,56.77,73.14
7/6/2016,22.84,7.2,51.38,56.75,73.82
7/7/2016,22.7,7.23,51.38,56.91,73.53
7/8/2016,23.3,7.4,52.3,56.51,73.84
7/11/2016,23.64,7.58,52.59,56.32,74.06
7/12/2016,23.87,7.95,53.21,57.48,73.27
7/13/2016,23.59,7.88,53.51,56.48,73.62
7/14/2016,23.69,7.98,53.74,57.59,73.7
7/15/2016,23.42,7.9,53.7,57.41,73.67
7/18/2016,23.42,7.95,53.96,56.92,73.84
7/19/2016,23.14,7.9,53.09,56.76,73.66
7/20/2016,23.09,7.9,55.91,57.54,73.79
7/21/2016,22.97,7.84,55.8,57.6,73.52
7/22/2016,22.73,7.82,56.57,57.9,73.55
7/25/2016,23.09,7.86,56.73,57.95,73.75
7/26/2016,23.25,7.83,56.76,58.31,73.73
7/27/2016,22.9,7.98,56.19,57.85,73.32
7/28/2016,21.95,8.01,56.21,58.21,73.24
7/29/2016,23.95,7.58,56.68,58.05,72.97
8/1/2016,24.1,7.34,56.58,57.63,73.78
8/2/2016,23.7,7.21,56.58,56.73,73.13
8/3/2016,23.82,7.3,56.97,55.94,72.94
8/4/2016,23.96,7.27,57.39,55.42,73.3
8/5/2016,24.66,7.32,57.96,55.9,73.76
8/8/2016,24.57,7.27,58.06,55.36,73.34
8/9/2016,24.58,7.28,58.2,55.2,73.54
8/10/2016,24.55,7.17,58.02,55.62,73.95
8/11/2016,24.91,7.23,58.3,55.47,73.8
8/12/2016,24.78,7.19,57.94,55.47,73.89
8/15/2016,25.05,7.33,58.12,55.25,73.32
8/16/2016,24.93,7.3,57.44,55.37,72.89
8/17/2016,24.85,7.29,57.56,55.8,72.93
8/18/2016,25.21,7.49,57.6,55.53,74.3
8/19/2016,25.22,7.49,57.62,54.94,72.81
8/22/2016,25.26,7.37,57.67,55.85,72.7
8/23/2016,25.27,7.4,57.89,56.4,71.97
8/24/2016,25.3,7.27,57.95,57.09,72.23
8/25/2016,25.07,7.36,58.17,57.29,71.22
8/26/2016,24.73,7.35,58.03,57.29,71.14
8/29/2016,25.2,7.53,58.1,56.8,71.4
8/30/2016,24.86,7.67,57.89,56.4,71.31
8/31/2016,24.36,7.67,57.46,56.23,71.44
9/1/2016,24.47,7.88,57.59,56.31,72.84
9/2/2016,24.78,7.88,57.67,56.18,72.5
9/6/2016,24.17,8.23,57.61,56.02,73
9/7/2016,24.92,8.37,57.66,56.32,72.06
9/8/2016,25.41,8.26,57.43,55.3,71.83
9/9/2016,24.73,8.12,56.21,54.35,70.3
9/12/2016,25.25,8.05,57.05,54.71,71.94
9/13/2016,24.99,7.89,56.53,53.98,71.46
9/14/2016,24.71,8.05,56.26,53.9,71.52
9/15/2016,25.01,8.02,57.19,54.11,72.4
9/16/2016,24.92,7.87,57.25,53.74,72.87
9/19/2016,25.01,8,56.93,53.01,72.09
9/20/2016,25.01,8.04,56.81,53.3,71.97
9/21/2016,25.09,8.11,57.76,53.98,72.19
9/22/2016,25.59,8.2,57.82,54.39,72.27
9/23/2016,25.66,7.97,57.43,54.43,72.35
9/26/2016,24.99,7.81,56.9,54.04,71.62
9/27/2016,25.14,7.81,57.95,54.19,72.33
9/28/2016,24.99,7.87,58.03,53.98,71.79
9/29/2016,24.69,7.41,57.4,53.45,70.73
9/30/2016,25.42,7.47,57.6,54.14,72.12
10/3/2016,24.95,7.6,57.42,53.84,72.01
10/4/2016,24.97,7.69,57.24,53.53,71.75
10/5/2016,25.17,7.7,57.64,53.35,71.67
10/6/2016,25.25,7.45,57.74,53.14,69.36
10/7/2016,25.13,7.5,57.8,53.46,68.7
10/10/2016,25.62,7.5,58.04,53.3,67.98
10/11/2016,22.81,7.44,57.19,52.92,67.39
10/12/2016,22.68,7.37,57.11,53.16,67.46
10/13/2016,22.77,7.15,56.92,52.95,68.23
10/14/2016,22.76,7.27,57.42,53.08,68.45
10/17/2016,22.82,7.62,57.22,52.76,68.22
10/18/2016,23.42,8.11,57.66,52.61,68.87
10/19/2016,23.56,7.98,57.53,53.15,68.89
10/20/2016,23.22,8.24,57.25,53.59,68.73
10/21/2016,23.23,8.3,59.66,53.63,68.34
10/24/2016,23.52,8.7,61,54.18,69.19
10/25/2016,23.1,8.54,60.99,53.67,69.36
10/26/2016,22.95,8.4,60.63,53.63,69.59
10/27/2016,22.63,8.42,60.1,53.59,69.83
10/28/2016,24.33,8.35,59.87,53.53,69.99
10/31/2016,24.71,8.29,59.92,53.07,70.02
11/1/2016,25.17,8.31,59.8,52.5,69.3
11/2/2016,24.81,8.15,59.43,52.98,69.45
11/3/2016,24.84,8.14,59.21,51.77,69.63
11/4/2016,25.26,8.09,58.71,52.75,69.16
11/7/2016,26.01,8.62,60.42,54.49,69.78
11/8/2016,25.71,8.2,60.47,54.62,69.79
11/9/2016,26.3,8.58,60.17,54.58,71.1
11/10/2016,26.75,8.53,58.7,53.57,71.39
11/11/2016,27.47,8.24,59.02,53.93,71.23
11/14/2016,27.97,8.04,58.12,54.22,70.49
11/15/2016,28.04,8.15,58.87,54.59,71.42
11/16/2016,28.63,7.71,59.65,55.44,71.39
11/17/2016,28.64,7.82,60.64,55.85,69.19
11/18/2016,29.01,7.76,60.35,55.77,68.54
11/21/2016,29.34,7.74,60.86,56.1,69.37
11/22/2016,29.64,7.78,61.12,57.12,70.12
11/23/2016,29.73,7.73,60.4,57.59,70.83
11/25/2016,29.59,7.73,60.53,57.43,71.23
11/28/2016,28.88,7.46,60.61,57.59,71.19
11/29/2016,29.51,7.53,61.09,58.17,71.37
11/30/2016,29.12,7.84,60.26,57.97,70.43
12/1/2016,29.37,7.58,59.2,58.51,70.67
12/2/2016,29.4,7.68,59.25,57.21,70.88
12/5/2016,29.86,7.68,60.22,57.5,69.94
12/6/2016,30.26,7.85,59.95,57.44,70.36
12/7/2016,31.93,7.74,61.37,58.76,70.6
12/8/2016,32.54,7.89,61.01,58.65,70.34
12/9/2016,32.48,7.98,61.97,58.75,70.08
12/12/2016,32.85,7.86,62.17,58.77,71.67
12/13/2016,33.37,7.85,62.98,59.31,71.8
12/14/2016,33.4,7.73,62.68,58.75,71.34
12/15/2016,33.32,7.66,62.58,57.71,71.08
12/16/2016,32.78,7.5,62.3,57.66,70.98
12/19/2016,33.27,7.5,63.62,57.65,71.58
12/20/2016,33.97,7.48,63.54,57.7,71.82
12/21/2016,33.82,7.49,63.54,57.44,71.24
12/22/2016,32.13,7.45,63.55,57.11,69.59
12/23/2016,32.22,7.47,63.24,57.01,69.54
12/27/2016,32.28,7.5,63.28,56.86,69.7
12/28/2016,32,7.42,62.99,56.35,69.31
12/29/2016,32.05,7.4,62.9,56.32,69.26
12/30/2016,31.99,7.49,62.14,55.52,69.12
1/3/2017,31.9,7.5,62.58,55.35,68.66
1/4/2017,32.57,7.45,62.3,55.99,69.06
1/5/2017,31.31,7.66,62.3,56.46,69.21
1/6/2017,30.86,7.54,62.84,57.13,68.26
1/9/2017,31.25,7.62,62.64,58.2,68.71
1/10/2017,32.44,7.73,62.62,57.88,68.23
1/11/2017,32.5,7.9,63.19,58.1,68.53
1/12/2017,32.41,7.95,62.61,58.03,67.97
1/13/2017,32.05,7.86,62.7,57.85,67.13
1/17/2017,32.02,7.78,62.53,58,68.42
1/18/2017,32.31,7.93,62.5,58.45,68.11
1/19/2017,29.19,7.77,62.3,57.89,67.62
1/20/2017,30.31,7.66,62.74,57.66,67.18
1/23/2017,30.65,7.57,62.96,57.76,66.65
1/24/2017,31.5,7.61,63.52,58.44,67.4
